source,column,non_null_values,is_constant,numeric_min,numeric_max
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Packet Length Mean,288602,False,0.0,2417.842105
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Packet Length Std,288602,False,0.0,3439.674248
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Packet Length Variance,288602,False,0.0,11800000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,FIN Flag Count,288602,True,0.0,1.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, SYN Flag Count,288602,True,0.0,1.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, RST Flag Count,288602,True,0.0,1.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, PSH Flag Count,288602,False,0.0,1.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, ACK Flag Count,288602,False,0.0,1.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, URG Flag Count,288602,False,0.0,1.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, CWE Flag Count,288602,True,0.0,1.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, ECE Flag Count,288602,True,0.0,1.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Down/Up Ratio,288602,False,0.0,156.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Average Packet Size,288602,False,0.0,3558.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Avg Fwd Segment Size,288602,False,0.0,4317.097561
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Avg Bwd Segment Size,288602,False,0.0,2966.952381
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Fwd Header Length.1,288602,False,0.0,742984.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Fwd Avg Bytes/Bulk,288602,True,0.0,0.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Fwd Avg Packets/Bulk,288602,True,0.0,0.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Fwd Avg Bulk Rate,288602,True,0.0,0.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Bwd Avg Bytes/Bulk,288602,True,0.0,0.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Bwd Avg Packets/Bulk,288602,True,0.0,0.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Bwd Avg Bulk Rate,288602,True,0.0,0.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Subflow Fwd Packets,288602,False,1.0,22673.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Subflow Fwd Bytes,288602,False,0.0,12870338.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Subflow Bwd Packets,288602,False,0.0,44553.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Subflow Bwd Bytes,288602,False,0.0,63586401.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Init_Win_bytes_forward,288602,False,-1.0,65535.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Init_Win_bytes_backward,288602,False,-1.0,65535.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, act_data_pkt_fwd,288602,False,0.0,9130.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, min_seg_size_forward,288602,False,0.0,60.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Active Mean,288602,True,0.0,65200000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Active Std,288602,True,0.0,38100000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Active Max,288602,True,0.0,79100000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Active Min,288602,True,0.0,65200000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Idle Mean,288602,True,0.0,120000000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Idle Std,288602,True,0.0,75300000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Idle Max,288602,True,0.0,120000000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Idle Min,288602,True,0.0,120000000.0
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv, Label,288602,True,,
